timestamp,open,high,low,close,volume
2025-02-26T14:30:00+00:00,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600.0
2025-02-27T14:30:00+00:00,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41153600.0
2025-02-28T14:30:00+00:00,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,56833400.0
2025-03-03T14:30:00+00:00,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,47184000.0
2025-03-04T14:30:00+00:00,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,53798100.0
2025-03-05T14:30:00+00:00,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,47227600.0
2025-03-06T14:30:00+00:00,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,45170400.0
2025-03-07T14:30:00+00:00,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,46273600.0
2025-03-10T13:30:00+00:00,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,72071200.0
2025-03-11T13:30:00+00:00,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,76137400.0
2025-03-12T13:30:00+00:00,220.13999938964844,221.75,214.91000366210938,216.97999572753906,62547500.0
2025-03-13T13:30:00+00:00,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,61368300.0
2025-03-14T13:30:00+00:00,211.25,213.9499969482422,209.5800018310547,213.49000549316406,60107600.0
2025-03-17T13:30:00+00:00,213.30999755859375,215.22000122070312,209.97000122070312,214.0,48073400.0
2025-03-18T13:30:00+00:00,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,42432400.0
2025-03-19T13:30:00+00:00,214.22000122070312,218.75999450683594,213.75,215.24000549316406,54385400.0
2025-03-20T13:30:00+00:00,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,48862900.0
2025-03-21T13:30:00+00:00,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,94127800.0
2025-03-24T13:30:00+00:00,221.0,221.47999572753906,218.5800018310547,220.72999572753906,44299500.0
2025-03-25T13:30:00+00:00,220.77000427246094,224.10000610351562,220.0800018310547,223.75,34493600.0
2025-03-26T13:30:00+00:00,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,34466100.0
2025-03-27T13:30:00+00:00,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,37094800.0
2025-03-28T13:30:00+00:00,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,39818600.0
2025-03-31T13:30:00+00:00,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,65299300.0
2025-04-01T13:30:00+00:00,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,36412700.0
2025-04-02T13:30:00+00:00,221.32000732421875,225.19000244140625,221.02000427246094,223.88999938964844,35905900.0
2025-04-03T13:30:00+00:00,205.5399932861328,207.49000549316406,201.25,203.19000244140625,103419000.0
2025-04-04T13:30:00+00:00,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,125910900.0
2025-04-07T13:30:00+00:00,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,160466300.0
2025-04-08T13:30:00+00:00,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,120859500.0
2025-04-09T13:30:00+00:00,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,184395900.0
2025-04-10T13:30:00+00:00,189.07000732421875,194.77999877929688,183.0,190.4199981689453,121880000.0
2025-04-11T13:30:00+00:00,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,87435900.0
2025-04-14T13:30:00+00:00,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,101352900.0
2025-04-15T13:30:00+00:00,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,51343900.0
2025-04-16T13:30:00+00:00,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,59732400.0
2025-04-17T13:30:00+00:00,197.1999969482422,198.8300018310547,194.4199981689453,196.97999572753906,52164700.0
2025-04-21T13:30:00+00:00,193.27000427246094,193.8000030517578,189.80999755859375,193.16000366210938,46742500.0
2025-04-22T13:30:00+00:00,196.1199951171875,201.58999633789062,195.97000122070312,199.74000549316406,52976400.0
2025-04-23T13:30:00+00:00,206.0,208.0,202.8000030517578,204.60000610351562,52929200.0
2025-04-24T13:30:00+00:00,204.88999938964844,208.8300018310547,202.94000244140625,208.3699951171875,47311000.0
2025-04-25T13:30:00+00:00,206.3699951171875,209.75,206.1999969482422,209.27999877929688,38222300.0
2025-04-28T13:30:00+00:00,210.0,211.5,207.4600067138672,210.13999938964844,38743100.0
2025-04-29T13:30:00+00:00,208.69000244140625,212.24000549316406,208.3699951171875,211.2100067138672,36827600.0
2025-04-30T13:30:00+00:00,209.3000030517578,213.5800018310547,206.6699981689453,212.5,52286500.0
2025-05-01T13:30:00+00:00,209.0800018310547,214.55999755859375,208.89999389648438,213.32000732421875,57365700.0
2025-05-02T13:30:00+00:00,206.08999633789062,206.99000549316406,202.16000366210938,205.35000610351562,101010600.0
2025-05-05T13:30:00+00:00,203.10000610351562,204.10000610351562,198.2100067138672,198.88999938964844,69018500.0
2025-05-06T13:30:00+00:00,198.2100067138672,200.64999389648438,197.02000427246094,198.50999450683594,51216500.0
2025-05-07T13:30:00+00:00,199.1699981689453,199.44000244140625,193.25,196.25,68536700.0
2025-05-08T13:30:00+00:00,197.72000122070312,200.0500030517578,194.67999267578125,197.49000549316406,50478900.0
2025-05-09T13:30:00+00:00,199.0,200.5399932861328,197.5399932861328,198.52999877929688,36453900.0
2025-05-12T13:30:00+00:00,210.97000122070312,211.27000427246094,206.75,210.7899932861328,63775800.0
2025-05-13T13:30:00+00:00,210.42999267578125,213.39999389648438,209.0,212.92999267578125,51909300.0
2025-05-14T13:30:00+00:00,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,49325800.0
2025-05-15T13:30:00+00:00,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,45029500.0
2025-05-16T13:30:00+00:00,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,54737900.0
2025-05-19T13:30:00+00:00,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,46140500.0
2025-05-20T13:30:00+00:00,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,42496600.0
2025-05-21T13:30:00+00:00,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,59211800.0
2025-05-22T13:30:00+00:00,200.7100067138672,202.75,199.6999969482422,201.36000061035156,46742400.0
2025-05-23T13:30:00+00:00,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,78432900.0
2025-05-27T13:30:00+00:00,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,56288500.0
2025-05-28T13:30:00+00:00,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,45339700.0
2025-05-29T13:30:00+00:00,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,51396800.0
2025-05-30T13:30:00+00:00,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,70819900.0
2025-06-02T13:30:00+00:00,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,35423300.0
2025-06-03T13:30:00+00:00,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,46381600.0
2025-06-04T13:30:00+00:00,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,43604000.0
2025-06-05T13:30:00+00:00,203.5,204.75,200.14999389648438,200.6300048828125,55126100.0
2025-06-06T13:30:00+00:00,203.0,205.6999969482422,202.0500030517578,203.9199981689453,46607700.0
2025-06-09T13:30:00+00:00,204.38999938964844,206.0,200.02000427246094,201.4499969482422,72862600.0
2025-06-10T13:30:00+00:00,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,54672600.0
2025-06-11T13:30:00+00:00,203.5,204.5,198.41000366210938,198.77999877929688,60989900.0
2025-06-12T13:30:00+00:00,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,43904600.0
2025-06-13T13:30:00+00:00,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,51447300.0
2025-06-16T13:30:00+00:00,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,43020700.0
2025-06-17T13:30:00+00:00,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,38856200.0
2025-06-18T13:30:00+00:00,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,45394700.0
